transaction_id,description,value,date
2c8ca812-6f83-46a2-a63c-f2b0ebc1ee28,in libero ut,-10301.04,2018-12-02
38a03679-829e-4542-a4e7-c2b454ae9807,lectus suspendisse,2433.0,2018-11-07
9fa8bd5d-53d3-4f6f-807c-671dae062444,nascetur,-5912.65,2019-06-14
fb5eb493-62b8-4537-b99f-39762aa0c53e,nisi,-4029.72,2019-07-08
b03fbbcb-f43d-4552-95b7-94b743409a81,neque,664.79,2018-11-18
011cf3df-fd35-4589-a131-6fde8eab3a74,semper interdum,-5074.79,2018-12-25
96d9858d-9718-49a0-8522-61d3f70e5434,amet,-6778.56,2019-02-08
cf6f85b8-fd6a-410b-bfaf-3c246c3cf74c,vestibulum aliquet ultrices,-407.92,2018-10-31
c3fb72d8-aab1-4455-8c4c-943d2d897af4,mi,207.79,2019-01-13
2c5b27c9-dd88-4f91-8d52-11ef3507e9ce,semper rutrum,472.27,2019-05-20
19ab4a37-4637-4c62-94d5-f6f074e883ac,nulla nisl nunc,-1351.71,2019-01-21
a4ae57c7-991a-4346-9a91-5f68fc3b09ab,libero non mattis,-7356.08,2018-12-16
0e555911-708e-4026-8f30-5358cea8fbaf,enim sit amet,-4704.8,2018-11-20
ff97d7e2-c71a-4640-9662-8f42809fb2ba,donec odio,67.58,2019-05-13
b3cb6e3e-94a0-4366-beb1-f0e11bb61d40,congue diam id,1248.95,2019-03-22
40de9bae-125c-4a54-97b7-6eecf522521f,justo aliquam quis,-4635.1,2018-11-04
90f9c647-2435-42c1-a114-ff0a93ef09a7,vel accumsan,-5742.01,2019-05-13
5a6d3e59-b51b-412b-9a9a-3b12fad16269,nulla,-3500.1,2019-02-27
5b1daf23-2436-4217-8f98-39d639236cf5,pellentesque volutpat dui,-7127.5,2019-03-17
7904d1fa-28cc-4170-a748-ad15576369c3,eros viverra,-2796.21,2018-12-26
b47dcba9-8a68-4907-b55c-2fbc861152cc,congue,-120.14,2018-10-10
4256e74f-1c58-4fe8-876b-61bb5eeb17a0,ante,-5083.35,2018-12-28
1e732080-b818-4dde-8500-e139258dd115,nullam,1506.09,2018-12-14
38c477a2-aac2-4ec3-9f9b-36339a82e149,mauris non ligula,-10733.0,2019-04-18
4c1436e5-1abe-4d5e-919f-2eb329ea4787,vestibulum eget,445.9,2018-10-14
ee70fc39-4679-4a49-8800-359a861aecc1,blandit,-5826.24,2019-03-07
51f7f5a7-e1bb-4854-aed1-6f75eddecaf4,molestie nibh in,-6604.68,2019-08-26
b268e2f2-d8fd-4aee-b696-d36a21652a90,eget semper,-6654.06,2018-10-20
d41d9d5c-5d66-425c-86b8-0694f29995ee,vel augue vestibulum,2947.91,2018-12-21
e9be48fb-80cc-4b3b-91b3-030c2725afc1,viverra,508.22,2019-08-09
350aa60f-9c74-48c2-aef8-f98c60c41f2f,nulla nisl,-6173.72,2019-08-08
bf6e47ec-8dec-4bb1-9e37-21de2a7c21f2,ante ipsum,2929.08,2019-07-30
4179fc1e-ef7a-4ab6-8942-64aeecbbbcbb,nisl venenatis lacinia,521.98,2019-03-25
ef2dba8c-5e30-442d-9bcb-25e5e53f6865,malesuada in,-83.41,2019-07-26
15f36453-891b-4eb8-90cb-1e2c86ae9151,lacinia eget tincidunt,-7521.49,2018-12-12
e968412d-c3ca-45db-b335-b18d24a3c5f0,amet justo morbi,1039.12,2019-09-01
238d191a-c15a-486d-a879-75d1cf6c179f,lacus morbi,-5960.16,2019-08-20
51a352cd-149b-4fd8-a07d-344d7c306a42,nulla,-9887.83,2019-01-18
7f9bba87-56a7-4ee5-9013-dc7316029d12,accumsan tellus,-9352.88,2019-03-16
a09549cd-5312-428f-be37-ef66b014e445,volutpat eleifend donec,-9179.82,2018-09-18
2e7fffd9-6f30-470c-837c-407c12e74536,aliquet pulvinar,-8871.07,2019-03-13
a79bdc9a-8990-4731-81a1-cdf428119dff,non sodales sed,-6388.52,2019-07-13
6d43bc59-3dc8-4afa-9e72-9e3bcbdd6a85,leo,-3372.45,2019-07-22
c70ae070-b710-41ff-ac90-aefc7636a8a4,metus aenean,-3355.9,2019-02-02
75aaa9c8-b96c-4336-bf7d-5d171a054c1f,dictumst morbi,-2167.96,2019-05-19
89a592f6-a240-4375-a639-a1509e44cbac,id consequat in,-830.05,2019-01-30
ed8864a6-5655-470d-8ea7-e96fddec8498,et magnis,-306.39,2018-10-23
6496aeab-9c56-42a8-aa87-ed86eb95d783,lobortis sapien sapien,-9423.1,2019-05-27
d8a0d936-3b65-4590-b539-f246ca47b4c4,lectus in,-9035.55,2018-11-19
1c7bcd24-1be9-4613-a74e-3cd0b82f064a,ipsum aliquam non,-2799.19,2019-02-04
579b629e-e1f3-4db4-9e16-826b7132533a,donec ut dolor,-3421.72,2019-09-06
01a86ae6-fa79-4d38-89cb-0a937e511e78,id massa,-6337.54,2019-05-18
c6f0e97c-40e6-4a4e-96c1-b757b515acb2,fusce posuere felis,-7154.09,2018-12-10
fec3fe1d-1e05-4b20-86d9-8dafc2c6eb63,augue,-1089.06,2019-02-02
79b6b3f6-57fe-42a3-918e-ef244f1ae99f,suspendisse accumsan tortor,2951.81,2018-09-16
eb47d814-5f63-4112-87ff-9be70b8a7b7b,curabitur gravida,-9943.8,2018-12-02
cf6df265-1ad5-49a6-8e92-3ef814d3487a,vel enim,2081.68,2018-10-10
4c19efb6-cf07-4224-a784-f42c870a1f46,curae,-9741.95,2019-07-17
3677bb89-f752-4b3e-a6ad-0bea587bc7fa,volutpat in congue,-3714.87,2018-12-27
cc859a04-7790-47b8-9fc0-68390bd7d46b,cursus vestibulum,-2853.64,2019-01-10
34dc9b4a-977d-49ef-8409-c03a0928f913,et commodo vulputate,-6689.68,2019-08-13
e0103add-6b70-4a60-9f63-e0ccc4cca9c0,dapibus augue vel,-4145.26,2018-11-13
458c3487-5185-4e3f-9036-ecc6930e8133,sapien cursus vestibulum,2228.24,2019-01-03
c6bfcea6-d237-4cba-9944-ed775a5edab0,a pede,-6153.94,2019-08-24
53ab40fd-25ec-4563-a6f0-73b77a4e0275,turpis,-3124.54,2018-10-22
9fc201c7-68d1-44a3-9155-c724db779810,in sapien,-9297.36,2019-08-21
ba6d0d90-e176-4ff9-a38c-61c34d5916d4,porttitor lorem id,-10354.53,2019-09-04
c7114fbc-1952-40ec-8cef-26c92d0dfa3f,a ipsum integer,-1524.75,2019-04-20
af374d53-689c-49a1-8fb5-4269ac3aaf21,amet,-10844.7,2019-05-21
81aba9f5-614a-4a5d-9b93-0166b6738e51,integer,525.21,2019-07-23
5820bdf9-701a-490f-964f-950c3ebbbd4a,felis,-8656.54,2018-12-17
c62fd845-b300-4835-9cce-c73f227315b2,vel accumsan tellus,-10436.0,2019-01-01
d0c80d77-4d7f-4fed-9787-3943d694a555,vel augue vestibulum,-10185.94,2018-11-16
26eba901-257b-4631-b511-e725fbfc6541,ante nulla justo,-3915.66,2019-04-05
db226464-4759-48de-b33e-addfa0aa08e4,ipsum primis in,-5436.86,2018-11-22
e8d5c2a2-49fe-465c-b1bf-cdb3ffc61640,justo in blandit,-1493.95,2019-02-01
d28fddb9-cddd-40a3-b464-cd142fb9c42c,viverra diam,-4641.75,2018-12-10
094bb5eb-8ae8-47ca-9ef1-4a5431b6f606,massa,-4165.85,2019-02-09
ea0c3c4b-9233-4d30-906f-d471d84fc850,quis,-5417.18,2019-02-18
3fa26f7d-ff00-49ef-b7e4-96967f03e3ae,enim lorem,-9460.44,2019-01-24
8509e606-26aa-455a-bdbe-84048dccf556,leo pellentesque ultrices,-6884.96,2019-09-02
a8ba2166-a6b0-4aa7-ab21-a3b7a85fc66d,nonummy,764.34,2019-04-20
2387aab0-204d-43c0-bb0b-96a94ae250c2,tempus,2748.24,2019-06-27
a2820968-6a95-4293-8291-b34685a112db,lacinia erat vestibulum,986.03,2018-09-14
4050732c-441e-4801-94db-6757eb949655,lobortis est,-6870.94,2019-07-15
52444c86-d57f-4966-991d-a67efb0d348a,pede,-5321.25,2018-10-05
fdd83ac1-0a43-45e6-ac3d-3b81a0f5e530,donec odio,-4133.15,2019-03-10
104b21e9-181a-44a7-a873-c6276db87a88,porttitor pede,-7458.89,2018-12-10
87303520-88fa-4501-94f4-32921a219f40,massa,-9209.74,2019-05-06
fb04dd69-5353-4e8d-b46d-405c8fe7ddcb,nisi volutpat eleifend,-4782.01,2019-09-07
19b27a45-c4c3-4a40-a1f2-a34bdbbfe1c3,eget tempus,-6745.73,2019-06-04
05328546-aa0f-4b78-aab8-26b9441fb675,erat volutpat,-5034.3,2019-05-09
677f28d5-f6a2-42b2-8b4b-5d48fc5b58eb,vestibulum ac est,-9047.66,2019-04-01
98283020-7bc5-45f0-a395-c50db5989b62,in libero ut,-9488.85,2019-06-06
2aa07782-5df8-436e-bf32-79ddbd86e3c8,pretium nisl ut,-10157.67,2018-11-24
b37ccd85-bec1-40d4-8462-6e67c56dbd8d,at,-1716.71,2019-05-22
0213a468-6fc6-4d6b-be70-fbbb851d3fc9,sem,-7406.74,2019-08-27
12a13d3c-a2b1-46e3-bebe-7b51684d77ae,dapibus,-2246.26,2019-02-09
7cbfcd08-f25d-41fb-90bc-b908f019b2b5,nisi venenatis,-7219.65,2019-08-09
16c47bc7-24d0-4bd5-bc7e-d101b96e241b,turpis adipiscing,-4034.15,2019-05-04
42b60473-e6f5-4041-b1b5-4d70538e94f7,amet,-5844.59,2018-11-15
47c07bfa-db90-473b-9929-6c525a66ca43,pede libero quis,-6866.81,2019-05-29
58ea5bbd-8129-40a4-a222-a142a9261d11,eget rutrum at,-2002.81,2019-02-28
fc945c56-8fe4-4ba2-ae81-3868db3e808f,velit nec nisi,349.77,2019-05-06
32d5de77-c8d0-4a36-8f55-1959e06a3115,pretium,2261.09,2019-02-12
5f90cfa3-9503-426e-a7c9-36ac916f9dab,orci nullam,-9430.89,2019-07-11
d002d2e4-a8ea-4f47-ab6b-7be4ded9f847,mus vivamus,-2800.26,2019-03-27
1537cbbf-e2a4-48f6-97e0-8b8c88ce35a6,eget eleifend,-6730.72,2019-02-13
373ea866-1605-4796-a6b0-83fdde1ad441,mi integer ac,693.58,2019-07-07
fc012791-1e5b-4eb5-bb8f-c39a8afeed8a,vestibulum,-10492.78,2019-09-01
bfa78532-878f-4c8f-81b1-6ca489120223,lorem quisque ut,-805.45,2018-10-18
917e0d98-c196-46e4-89cb-31db21f13377,sapien non,1647.86,2019-05-19
560691b0-b6fe-4246-a9c0-df796d879db6,vestibulum,-4181.51,2019-07-23
cc9bcc3d-3b7a-45c8-b683-a5e474eec9b9,rhoncus sed vestibulum,-7536.74,2018-12-18
1367709c-9822-4439-a267-eb0d82f9c8ec,eget orci vehicula,-8549.86,2019-02-28
b58c1e7a-de6c-4be9-a322-cdce6d40c4e1,iaculis justo,-10981.27,2018-11-02
590e820b-cdd2-4e3c-a20b-0cca9ddb2b2e,ac tellus,2663.02,2018-09-19
0f4bc6a9-b88f-41cb-8750-4a120bc0c602,congue,1643.19,2018-10-05
b2d92de5-5549-4213-9858-24edf38bc965,consequat,-2394.0,2018-09-23
8cac1a72-7744-4e35-9335-fecef3fe4752,donec pharetra,-5155.26,2019-06-18
736d8135-e59c-4463-9dce-2be548e4bf14,condimentum neque sapien,-1884.49,2019-07-14
7610ff93-023c-41b1-961c-54603dd7b78f,consequat in consequat,-8671.11,2019-03-31
df35f8bc-a182-41b8-b27b-86dda25b23ae,pede,-2993.89,2019-07-14
f29840a9-7a71-4401-b9d0-bfd2b47ccf6f,integer aliquet massa,-1054.94,2019-08-10
e2fe7abd-a0a0-4df3-892c-739fe9e4923b,integer,-9096.51,2018-09-13
5e0fe84c-a4c4-4efb-a06d-8b5cb6ec44c4,nisl,-6319.69,2019-05-25
8de2fc35-2e4b-413e-aca1-f2fe46df93d9,felis,-1974.62,2019-07-07
356e26aa-10a1-4102-92a3-74cfa59d2062,maecenas tincidunt lacus,-5085.53,2019-07-16
5642ff8b-9f40-481e-abb0-7beec4a9b46c,ligula,2922.27,2018-09-19
3a51121b-136f-4799-8d47-87f972900cf2,penatibus,-7195.96,2018-12-03
00240d8b-e48e-4b85-87db-b094c3abc0a5,nisi,-7832.58,2019-03-13
6cd5300d-e65e-4d4f-8cd8-1308f7e65b32,accumsan odio,-2720.84,2019-03-02
9c4c2527-fed0-4fa6-96c8-aa94c619fa80,mauris,-2953.9,2019-05-12
d6fbbfbb-4adc-42e9-a27c-32babaee9289,dui luctus,-10892.52,2019-04-10
9c0bcd13-f993-4f17-b13e-04d173738c0a,id turpis integer,-10697.01,2019-01-16
9f49b2f7-300f-4c6a-a773-c6ffff3188d8,porttitor,-7784.09,2019-06-21
fed1d934-a857-42d3-81a2-2e9a263dd3e6,quam pharetra magna,-3484.37,2019-06-14
dca54418-2beb-4b66-ac88-4d0f287ab385,metus vitae ipsum,1617.56,2018-12-13
10688e68-c5fe-4abc-92cd-9726c9ce4563,lectus,-9260.71,2018-12-24
99452ba4-5875-4179-ad9f-662fbf00e9d1,malesuada in imperdiet,-10238.13,2019-07-11
aa43a1dc-8537-45b1-a2b6-a5a09f03789b,volutpat eleifend donec,1530.97,2019-04-03
3f2a8f81-b584-4212-bdb3-da8fbbd92788,pellentesque eget,-10839.76,2019-05-16
0904962d-62d7-4c27-baf3-494c17d3f5a5,pretium nisl,-8235.99,2019-08-11
5744fcbb-5ef0-493c-93ee-920c8f3e83c8,non velit donec,2780.27,2019-08-26
572a7712-227b-4996-8032-ecd841bed219,accumsan,-9862.38,2018-12-19
04afb3f5-b70c-4c75-936f-711ca21b1313,diam id ornare,-1809.01,2019-02-21
4f8ec49d-2548-4559-a4fe-c832bef9c452,rutrum nulla nunc,-10460.05,2018-11-23
70c14ede-0004-43ce-bde4-8b7670353f56,nascetur,-10876.98,2019-07-09
cb8cef14-7340-4d00-be19-80ae17441d63,turpis adipiscing,-7920.62,2018-10-13
ab06590c-bd56-467f-921a-70369c9a4cb2,volutpat sapien,-9661.55,2018-09-10
9b924a95-447c-4910-bda9-c782d84df886,posuere,-8311.33,2019-03-01
9071457e-ada5-4a92-ab56-52c3f9d1d9a0,ultrices,-9375.39,2019-07-22
2c36580b-adb9-4fbe-8e19-5b65bb981501,pulvinar sed nisl,-3637.13,2019-01-06
1e083c3a-bb1c-4f40-a542-59c5f9ddf2c7,velit nec,-4594.14,2018-11-03
b0d02e0a-aa1b-4438-b1b6-13d5eab318a1,enim,-847.23,2019-05-15
a8cc0c91-9f06-47e9-a8e3-f552293cd0ab,blandit,-3881.89,2019-05-12
65dc654b-7225-43ce-ac8e-a9ed55c88181,sem duis aliquam,-4012.45,2018-12-15
0aa6d22e-5459-4787-a73c-08709d8206b9,vel enim,-3350.7,2019-09-04
3814a1b7-ddda-467b-a34a-e8053426a2af,quis,-8504.99,2019-01-21
a7043569-db79-4b9d-8d82-2a7b1fffbf95,ac est lacinia,-6256.56,2019-03-14
07bf92ec-a189-4fc7-9e39-e489ef6c9a8c,eros elementum,-9987.45,2019-01-05
880e2b98-ba93-4a74-ab21-a9b47e4bf4cc,dui nec,-6287.43,2019-06-15
16c6e621-ebe0-44ba-9da6-b0a5d7e34fcc,tristique,-1446.53,2019-06-29
dfab321b-3870-44fa-9547-a9131ae950f9,amet,-9139.42,2019-04-03
280dda23-7412-456c-badb-c60730b82937,sodales scelerisque,-2690.05,2019-06-01
233f8e4f-4894-4305-a7b8-62cf5cda98a2,integer pede,-7845.18,2018-09-15
f355e3bc-05fc-4890-945d-bd3fdaaf5922,fusce lacus purus,-2451.5,2019-03-20
3c219070-b201-45ed-8578-a5390175f24d,tempus,2349.46,2019-01-02
26f65e77-a3d4-45c2-a199-8da61c17e5de,in blandit,-6608.44,2018-10-02
a506b46d-26ba-405d-8579-bd5246548e1e,maecenas,-5451.5,2019-01-08
b209aa61-7a39-4f91-82ef-c673746ce906,sed tincidunt eu,-2438.53,2019-01-30
e4afd848-2e0b-4c2e-a34c-70ad5506377e,nisl ut,-6827.19,2018-10-20
f5e6466f-2715-492a-b75b-82a6a7282fbf,convallis morbi odio,-2902.83,2018-09-23
b709e4da-27d3-49a8-859a-b2f7fde2a54f,eget,-10147.92,2019-08-12
596ad226-26f5-4035-a1da-963bff827bcb,nulla tellus,-3187.34,2019-05-20
c799b5e9-b38d-45d5-95b1-080f9b312467,aliquet at,-2930.01,2019-08-10
d966b3eb-08ca-45f6-82df-bb8412a72f76,at feugiat,-3931.77,2019-02-01
e2dae6a3-a987-4e68-89f7-710d3468112c,ante vestibulum,2981.24,2019-02-26
040790eb-0129-45fb-b4a7-e710e1666a19,lorem,1963.25,2019-04-30
0f975cd3-12e8-43f2-96f5-4b2d4e1437ed,vestibulum quam,1499.99,2018-12-03
3a530ac3-d84a-44d2-abef-93facd29199b,id,-7774.9,2019-06-03
9b271d73-b619-4d23-9f07-4d97b3a1ede5,justo in,2902.85,2019-08-02
65df80db-b6f4-41a7-bf5e-1eeeac6fd70e,dapibus,1164.57,2019-05-14
53ec56bf-8163-4e38-8a60-b1333fcba7ae,nibh fusce lacus,-2330.68,2018-12-27
f2d85706-dc68-4fa9-8577-80dce73bb71b,luctus et ultrices,-916.81,2018-10-07
6b799584-2a3e-474c-98ea-a34bcbda535e,aliquet,-6303.62,2019-08-07
0c4c892a-dfcc-4619-addd-44bc2c2bcd34,donec,139.67,2019-07-05
883783ec-58e4-4b6e-b3e8-88d74edfb740,cubilia curae donec,-1915.03,2019-01-08
46af20b9-6306-4f90-ae85-df7e7db228ce,quis lectus suspendisse,-481.44,2018-12-04
95a4f4ca-6bc6-48d7-95c5-6e8c73dec5b3,elementum eu interdum,1445.27,2018-10-10
25bda239-5063-47e6-8d59-68aeffa43a98,odio in,-3783.86,2019-02-26
3b9fbab8-507f-451f-9355-c9d22be09c63,sapien iaculis congue,-153.89,2018-09-22
39af7e9a-a499-46d6-8223-3b8e4a372fa2,elementum,-2402.07,2019-04-26
e0261140-5628-4bed-87a3-7b734e02c130,vitae,-9283.42,2018-10-08
9d614249-2486-4b2c-8fc7-bcfff0b16cd9,cursus urna,-9631.84,2019-07-10
34c39a97-1cf4-41c5-a5da-ae87645d0b0d,sollicitudin,-6549.51,2019-03-03
07906eb3-b707-4446-86e6-292949ae2398,primis in,-7217.54,2019-06-11
6e577525-20d4-4b35-ad54-871a2cb098dc,mi integer ac,-4777.81,2018-09-13
c1e3c221-24cb-4ac2-9693-cfddee0b9ba0,sem,-7080.0,2019-03-30
94b2c791-11d6-47b3-ad57-d75a4ca0a07f,vel enim sit,-9410.23,2019-06-26
e0a5fd5f-7a14-4780-b38d-d1979d5a7b8c,tortor duis,-3670.7,2019-06-26
b48c5bc4-1948-4943-beb9-aa21084b8ae5,non mauris morbi,1152.13,2018-11-12
d067e573-fad5-4dd5-b193-61f463483ae3,mus etiam,-9338.8,2019-01-28
47eab762-07af-41be-81b5-49e2fdf0085d,rhoncus,-9080.19,2019-05-24
aa368736-872d-403c-82db-b32345b6803a,elementum,-771.57,2019-02-28
f523efc0-d721-4629-b3c4-7e780e8f84be,suscipit ligula in,-204.82,2018-12-22
17e2f1c6-8a31-42b8-9d48-87b9036b46ed,mauris,-9268.23,2019-05-10
f0d28ddc-8b94-47d1-b805-6f04ef32c10d,porttitor id,-4986.27,2019-09-04
8d673eca-be43-4d1a-9ca2-293bb12cc668,sagittis nam congue,-6021.55,2019-04-04
2cf3bc31-0178-4364-826d-8dcdbd6d4df9,vel lectus in,-5830.85,2019-07-21
660291f4-3687-429d-aca5-a92597a8529d,eget tempus,-4375.61,2019-01-09
a1603bf5-ad61-4af8-b157-4aa52ee03961,velit eu,-4612.41,2019-08-22
eb09db88-c9e1-48f0-bda4-9de997d4d8e1,eleifend donec ut,2835.93,2018-09-17
60912c86-e0c8-49d0-9869-ad59ca30b44f,consectetuer adipiscing elit,-428.83,2019-06-21
a7435a0f-5421-43c9-b5c0-58f63f4680a2,cras,-248.91,2018-12-02
1cf3d28c-cc50-4fee-82ee-61ddab04d0ca,ornare consequat lectus,-8973.3,2018-10-04
eb575362-0ec2-47da-b8cd-b187768dde73,lacinia eget tincidunt,-2268.83,2019-07-20
e0922203-d4f9-42e9-9a45-9c1c459f3d6e,nisi,-3163.98,2019-06-06
1cd20bc3-3772-40a2-8970-393af53c8747,magna,-834.74,2018-09-23
3a655fb3-2289-44c4-9e73-d1377d6db4ac,ligula suspendisse ornare,-8105.3,2019-06-25
e934f69d-926f-4b5b-867a-09b4d6017897,purus,-10098.51,2018-09-10
696ee360-06c6-421c-ae95-8519d38dcaa0,enim in,-6887.03,2019-07-25
b4e1bd55-d95d-4807-93cd-efcb5cb5a4ec,at dolor,-10955.2,2019-04-01
b0be6e19-fd1d-41bb-ab32-a4680b834ed3,lorem,-4007.52,2019-03-01
160a9a1a-1f47-4962-853d-a1cfbe41d534,aliquam sit,155.47,2019-05-06
182a017a-4e87-4aff-80c0-5719753acd07,tincidunt eget,2001.95,2019-04-26
7fd85606-3b29-449a-a49c-958fb31818db,quis,-1625.02,2018-12-30
8a251bc8-3539-4ece-8e89-20c8a7fa49d0,pellentesque viverra pede,-5515.42,2018-11-23
606fa754-9a9c-4ef9-a004-9572affe157f,accumsan tortor quis,-10308.91,2019-06-02
75976fa1-7b41-41df-9379-e126056175f3,sit amet consectetuer,-4859.32,2019-01-04
4d01cdf6-e882-450d-91cd-508688ec41aa,amet nulla quisque,-1066.73,2019-04-22
f88f1de9-742a-4b27-881f-de1c5717cf0b,integer tincidunt,-7249.4,2019-02-16
84efcd3c-404e-43b6-9067-2db550917c13,tortor quis turpis,1783.44,2018-12-12
4fe65a41-01f2-49c9-adbc-d24c9f099a0b,id justo,-4337.91,2019-02-15
708b0908-6e2f-4843-9d27-ffe7df4d601b,magna ac,-1128.74,2019-01-12
5c420e02-2d74-4e57-995e-5593b3dfbab1,potenti nullam porttitor,-6029.73,2019-05-26
b919151d-a454-4a6a-90d9-e009557c94cf,eu mi,-2242.21,2019-01-01
d63e1c64-8466-4bc5-a95c-22bbdb6d1096,rhoncus aliquet,-10718.72,2019-06-03
5edb68f1-005c-4bfb-92b7-f4cc9ff337ed,dictumst morbi,1463.9,2019-04-04
b082afe5-529b-4b73-8ae8-f7cdbd152007,donec vitae nisi,-6648.83,2019-01-04
295ebb39-76dd-47f3-b3e5-09d2bf3b9deb,in congue,-9971.55,2019-08-25
9be8e895-4675-4232-b847-d795f10a373a,nec dui,1367.95,2019-02-07
d790c38f-1106-4d21-bf55-bcba4424f401,nam ultrices libero,-4963.93,2018-12-11
a7645eb8-8627-4f43-a315-5dd4c525657e,augue a suscipit,-7673.87,2018-11-10
090413ec-29f7-428e-956a-4106e76ed08c,elementum,-346.51,2019-07-05
c0730263-841e-43b5-a09e-5cb2b468a2bf,erat,-10396.06,2019-06-03
d1b4bb3a-5ddf-4058-bb70-33458f201061,sapien,-8965.67,2019-07-01
8a45ffbf-132d-40fb-ab2d-50645a70d86e,justo in,-4455.03,2019-03-07
813b170c-41d2-4c95-a2f7-d3c7da54221c,orci luctus,-10125.52,2019-02-09
5d4b9f6d-bf18-4a5a-a976-934523ccfaa7,tempor turpis nec,-4812.9,2019-07-28
543b27bd-85fb-40d6-b3a1-2bd352e5277c,interdum,-9889.31,2018-10-04
a231ddf1-9867-4f13-9fd1-2a9b9ab4f716,nascetur ridiculus mus,35.38,2019-07-18
ccb730bd-e30d-40a5-b6da-558a42208195,nascetur ridiculus,616.44,2019-07-19
152642ef-1ae5-4b5f-bca0-da43f6b5fdab,velit,1553.31,2019-03-31
922dda7f-4ce2-4d44-9e2c-021c4741adf2,non mattis,-56.69,2019-02-18
514c8907-10e2-4dd8-93fe-ff26b5010a52,ultrices posuere cubilia,-7422.71,2019-02-10
2e4314da-43da-46a4-ae2b-79bc44339d1b,integer,-4217.52,2019-03-31
0ea6be71-1c17-4dbb-bd4f-4d7210da5943,molestie nibh in,2684.24,2018-10-19
8e435840-aabc-4504-9d9c-892208a47a15,sapien sapien,-10867.23,2019-07-31
677df9c9-3072-43e1-804d-e3764172cbcd,in eleifend quam,-3987.32,2019-07-29
a51a5ea0-4d9a-4e12-b12d-cb5acf1f2995,nulla suscipit,-1349.34,2019-06-06
a261ff22-c821-4a0e-b29e-53c4c4b81259,lectus,-7594.65,2019-07-11
bf3e1212-14af-409f-815f-54929b2c379d,sapien dignissim vestibulum,-226.57,2018-10-24
afa32865-567a-4836-ae53-79421e374b91,elementum in,-10173.87,2019-03-11
458a174e-3ac5-41b2-a6e7-7b3db5db97aa,maecenas,-1591.63,2019-09-06
bd337eaa-de3a-405e-b22d-5aed2f975f5a,molestie lorem quisque,-7119.36,2019-09-09
5be1e8b6-429a-41b3-86fe-f312a35989ee,volutpat,-10374.62,2019-03-14
23838946-2eee-4433-a81a-9026ffbc12f6,lorem vitae mattis,-7410.42,2019-09-07
d2cc7a11-35f5-421b-80e4-ba402a066ac6,nibh in quis,-4291.08,2019-03-09
dac75c01-75be-430f-b841-44d43c484bf4,pede ullamcorper augue,-8066.52,2019-02-03
72ba6d4e-b228-4f68-ad3c-fdffe9272c6f,faucibus orci luctus,-10920.15,2019-03-11
c5134590-8308-4137-b335-bff11c962ad4,vivamus,-8133.94,2018-12-23
ccb120e1-5f7e-42b5-be9e-2afa92598947,augue vestibulum rutrum,-1843.99,2018-12-19
a20a212f-dd3d-430e-a7cd-590cff06afd4,sapien,-10538.61,2018-12-07
808b78a3-03cd-42d5-bd85-39c30733e73e,ultrices erat,-569.32,2018-10-08
b5410a07-1480-4c4a-9a5a-b7e5ef12bab2,massa quis,-6352.24,2018-12-01
2a8d590c-cb15-4dff-af44-0028fd5ed533,rutrum,-8759.5,2019-01-01
bfea97db-4f8b-4f84-9902-d08b1ee1efea,velit vivamus,-7007.14,2019-03-28
9666b24e-ebcc-4955-b7fc-feec8d3cbbbc,potenti,-1842.68,2019-06-20
9c788c8d-c7fe-458b-988f-839780b9f059,sit amet consectetuer,-4250.77,2019-05-06
c6630d65-4668-46ea-a7da-b93c02006ee0,nisi,-10653.7,2019-07-08
a6df34e6-77dc-41b1-91c3-632b7f68e0a5,sapien placerat ante,-2762.9,2018-10-22
5b692591-0c66-44a0-a1b2-7fcc8b79a7d6,morbi porttitor lorem,-2517.46,2019-02-03
4c74f940-32db-49cd-803f-31ff1aaf8769,nulla tempus,-2382.58,2019-08-16
844d9068-a870-4468-a91b-d26cf7f23b38,sit,-7927.89,2018-12-10
a3e8ee33-c1d9-4b6a-80c3-f4e555ca9ff3,ante ipsum,-8764.2,2018-12-16
a682ebdd-a4cc-4012-9d22-0508b5576c4a,et magnis,-1371.4,2019-08-18
3669b0f5-cf03-47bf-a8c6-d38d7aec0059,turpis donec posuere,-7457.34,2019-04-26
5e2599a1-ee74-460e-bb00-fbe228a7558f,parturient montes nascetur,-4532.45,2019-04-11
1241803b-1848-4744-8cc0-64cb98de3071,ultricies,-8406.13,2019-01-01
ad6c43f6-b480-44e1-a392-a53031f0053d,quam,-5112.91,2019-05-11
7c70faa5-e8cd-486b-9d32-948dc358bb01,ipsum primis in,-9088.14,2018-09-25
452216c6-0eef-4856-bd9a-f0a9f4a17604,maecenas,-3064.01,2018-12-24
79a110eb-8d40-4caa-89e4-022d26885948,enim,-4426.36,2019-05-12
add2afdf-b0dd-4207-98ba-5c2125d5d6e3,hac habitasse,-2580.21,2019-07-31
6042571f-fde9-4f58-a9d1-bd5304200a84,sed nisl,-9325.94,2019-07-14
65733f4f-9b28-4496-a3b2-ce1e8ab4ab9e,non interdum in,-1.02,2019-06-28
320e8077-5b99-4f3b-bcf8-4d6f0a8303d4,lectus pellentesque,-5091.14,2018-11-03
73676729-2430-4da4-a6cc-0351aa0cee89,odio in hac,-1019.1,2018-10-15
f0d5415e-c6b6-48af-a7a0-55a31af0fe46,dictumst aliquam,1075.79,2019-06-12
